Short_name_row;Short_name_col;p_corrected;cor;abs_cor;cor_d
Workers, age >16;Age >65, total;0;0.900938309822441;0.900938309822441;p
Native, US born;Age >65, total;0;-0.59527650987281;0.59527650987281;n
White, race;Age >65, total;0;-0.504377492645259;0.504377492645259;n
Ancestry All;Age >65, total;0;0.933290804489431;0.933290804489431;p
SMOC w/o mortgage;Age >65, total;0;0.972699390618326;0.972699390618326;p
Age 18 - 64;Age >65, total;0;0.907201747537419;0.907201747537419;p
SMOC/income w/morg.;Age >65, total;0;0.917983932591506;0.917983932591506;p
Employed pop age >16;Age >65, total;0;0.902251257447846;0.902251257447846;p
Families;Age >65, total;0;0.951982622481421;0.951982622481421;p
Female, age15-50, w child<1y;Age >65, total;0;0.854159754532142;0.854159754532142;p
Gross rent;Age >65, total;0;0.753587251982583;0.753587251982583;p
Non-English speaker;Age >65, total;0;0.585880601631844;0.585880601631844;p
Civilian labor force;Age >65, total;0;0.908230427967059;0.908230427967059;p
Non-Hispanic White;Age >65, total;0;-0.561300353271247;0.561300353271247;n
Children, age <6;Age >65, total;0;0.883973151739556;0.883973151739556;p
Age >5;Age >65, total;0;0.93517600093047;0.93517600093047;p
Age >1;Age >65, total;0;0.933744544145408;0.933744544145408;p
All Race(alone or combo);Age >65, total;0;0.933290804489431;0.933290804489431;p
All bedrooms;Age >65, total;0;0.936097876129744;0.936097876129744;p
White;Age >65, total;0;-0.50131819224365;0.50131819224365;n
All Households;Age >65, total;0;0.939538832974354;0.939538832974354;p
Value of homes;Age >65, total;0;0.954436086507499;0.954436086507499;p
Age >65;Age >65, total;0;0.999268178504687;0.999268178504687;p
Age >16;Age >65, total;0;0.936690293283073;0.936690293283073;p
All income;Age >65, total;0;0.939538832974354;0.939538832974354;p
Civilian age <19;Age >65, total;0;0.889906317167278;0.889906317167278;p
Grandparent w/ grandchild <18;Age >65, total;0;0.764994343649642;0.764994343649642;p
Limited English speaking;Age >65, total;0;0.535450291221734;0.535450291221734;p
F age>16;Age >65, total;0;0.944017687593736;0.944017687593736;p
Rent/income;Age >65, total;0;0.756870794925291;0.756870794925291;p
Male >15y;Age >65, total;0;0.926002365397784;0.926002365397784;p
Sex/age all;Age >65, total;0;0.933290804489431;0.933290804489431;p
In school, age >3;Age >65, total;0;0.880833181561252;0.880833181561252;p
Age >65, Female;Age >65, Male;0;-0.999999647254663;0.999999647254663;n
Gross rent;All race;0;0.860037100360941;0.860037100360941;p
Citizen, age >18;All race;0;0.986285537163955;0.986285537163955;p
Grands care for grandkids <18;All race;0;0.780644542927651;0.780644542927651;p
Value of homes;All race;0;0.942388431789229;0.942388431789229;p
All mortgage status;All race;0;0.942388431789229;0.942388431789229;p
Male >15y;All race;0;0.996432003135786;0.996432003135786;p
All Housing;All race;0;0.978345206028385;0.978345206028385;p
Children, age <6;All race;0;0.977590540020432;0.977590540020432;p
Civilian, all;All race;0;0.999513399343292;0.999513399343292;p
Age <18;All race;0;0.971923970599218;0.971923970599218;p
Total employed;All race;0;0.983991301233822;0.983991301233822;p
Employed people;All race;0;0.982190680191065;0.982190680191065;p
Non family(NF);All race;0;0.850703718202081;0.850703718202081;p
Mexican;All race;0;0.546646609500042;0.546646609500042;p
All income;All race;0;0.98210723588378;0.98210723588378;p
Foreign Born, place of birth;All race;0;0.642036156237256;0.642036156237256;p
Civilian population;All race;0;0.999513399343292;0.999513399343292;p
Some other race;All race;0;0.519269812560746;0.519269812560746;p
Age >65;All race;0;0.934376565070439;0.934376565070439;p
Native;All race;0;-0.642036156237239;0.642036156237239;n
C age 6-17;All race;0;0.95891793000191;0.95891793000191;p
Non-Hispanic White;All race;0;-0.631003545778734;0.631003545778734;n
All Households;All race;0;0.98210723588378;0.98210723588378;p
Female >15y;All race;0;0.997033507977334;0.997033507977334;p
Female, age15-50, w child<1y;All race;0;0.952626237418881;0.952626237418881;p
Workers, age >16;All race;0;0.983366020533119;0.983366020533119;p
Hispanic/Latino;All race;0;0.58422253004826;0.58422253004826;p
Not labor force;All race;0;0.958574908140655;0.958574908140655;p
Age >16;All race;0;0.998136237510133;0.998136237510133;p
Not Hispanic/Latino;All race;0;-0.584222530048199;0.584222530048199;n
Native, US born;All race;0;-0.649554600894305;0.649554600894305;n
Age >5;All race;0;0.999886542712623;0.999886542712623;p
Occupied tenure;All race;0;0.98210723588378;0.98210723588378;p
Limited English speaking;All race;0;0.618710009175485;0.618710009175485;p
Only speak Spanish;All race;0;0.532243469419532;0.532243469419532;p
Age >5, English only;All race;0;-0.665345098734445;0.665345098734445;n
Rent/income;All race;0;0.863465144393573;0.863465144393573;p
Total labor force age 19-64;All race;0;0.987982793876179;0.987982793876179;p
Civilian age <19;All race;0;0.974449575515129;0.974449575515129;p
All (hispanic/latino test);All race;0;1;1;p
Families;All race;0;0.987401290331654;0.987401290331654;p
Total population;All race;0;1;1;p
Ancestry All;All race;0;1;1;p
Employed pop age >16;All race;0;0.983991301233822;0.983991301233822;p
Unemployed;All race;0;0.849489035459276;0.849489035459276;p
Occupants/room;All race;0;0.98210723588378;0.98210723588378;p
All bedrooms;All race;0;0.978345206028385;0.978345206028385;p
Heat fuel - occupied;All race;0;0.98210723588378;0.98210723588378;p
All computers/internet;All race;0;0.98210723588378;0.98210723588378;p
F age>16;All race;0;0.996717018352523;0.996717018352523;p
Speak Spanish;All race;0;0.59270613034438;0.59270613034438;p
Civilian labor force;All race;0;0.990002620667168;0.990002620667168;p
Non-English speaker;All race;0;0.665345098734443;0.665345098734443;p
Age 18 - 64;All race;0;0.994242622802073;0.994242622802073;p
Grandparent w/ grandchild <18;All race;0;0.858443222644198;0.858443222644198;p
Take public transportation to work;All race;0;0.564109000515326;0.564109000515326;p
Age >=25;All race;0;0.994447761139154;0.994447761139154;p
Civilian age 19-64;All race;0;0.994247824101227;0.994247824101227;p
All Race(alone or combo);All race;0;1;1;p
White;All race;0;-0.542562829048125;0.542562829048125;n
Not Latino, 2+ other races;One race;0;-0.93961016205743;0.93961016205743;n
Not Latino, 2+ others, not some other race;One race;0;-0.935257920063508;0.935257920063508;n
AmerIndian/Alaska Native;One race;0;-0.763622554023238;0.763622554023238;n
Not Latino, 2+ others, not some other race;>2 races, num;0;0.935257920063009;0.935257920063009;p
AmerIndian/Alaska Native;>2 races, num;0;0.763622554022801;0.763622554022801;p
Not Latino, 2+ other races;>2 races, num;0;0.93961016205693;0.93961016205693;p
One race;One race, duplicate;0;1;1;p
AmerIndian/Alaska Native;One race, duplicate;0;-0.763622554023238;0.763622554023238;n
Not Latino, 2+ other races;One race, duplicate;0;-0.93961016205743;0.93961016205743;n
Not Latino, 2+ others, not some other race;One race, duplicate;0;-0.935257920063508;0.935257920063508;n
All (hispanic/latino test);White, race;0;-0.546655014949341;0.546655014949341;n
Civilian, all;White, race;0;-0.54528020522936;0.54528020522936;n
Age 18 - 64;White, race;0;-0.536423758385226;0.536423758385226;n
All income;White, race;0;-0.529752243070898;0.529752243070898;n
Occupants/room;White, race;0;-0.529752243070898;0.529752243070898;n
All Households;White, race;0;-0.529752243070898;0.529752243070898;n
Age <18;White, race;0;-0.548338916209175;0.548338916209175;n
Not labor force;White, race;0;-0.600779103223946;0.600779103223946;n
Civilian age <19;White, race;0;-0.550044511228739;0.550044511228739;n
Civilian labor force;White, race;0;-0.510635372305399;0.510635372305399;n
Renter occupied;White, race;0;-0.560628843867083;0.560628843867083;n
Not Latino, j Black;White, race;0;-0.895086219148721;0.895086219148721;n
White;White, race;0;0.991078629865061;0.991078629865061;p
Non-Hispanic White;White, race;0;0.957733283432745;0.957733283432745;p
Age >65;White, race;0;-0.50579496204727;0.50579496204727;n
Black/African American;White, race;0;-0.901306220387101;0.901306220387101;n
Gross rent;White, race;0;-0.545406933225185;0.545406933225185;n
Occupied tenure;White, race;0;-0.529752243070898;0.529752243070898;n
Female, never married;White, race;0;-0.574045773122067;0.574045773122067;n
Civilian population;White, race;0;-0.54528020522936;0.54528020522936;n
Female, married, separated;White, race;0;0.551077032760712;0.551077032760712;p
F age>16;White, race;0;-0.553849654173325;0.553849654173325;n
Unemployed;White, race;0;-0.656211949747631;0.656211949747631;n
German ancestry;White, race;0;0.533731257013691;0.533731257013691;p
Citizen, age >18;White, race;0;-0.537678512462478;0.537678512462478;n
All Race(alone or combo);White, race;0;-0.546655014949341;0.546655014949341;n
Age >16;White, race;0;-0.541215142796233;0.541215142796233;n
Ancestry All;White, race;0;-0.546655014949341;0.546655014949341;n
Children, age <6;White, race;0;-0.539210637997761;0.539210637997761;n
Total labor force age 19-64;White, race;0;-0.510372995662067;0.510372995662067;n
Families;White, race;0;-0.516175556637526;0.516175556637526;n
Total population;White, race;0;-0.546655014949341;0.546655014949341;n
Grands care for grandkids <18;White, race;0;-0.582932501192277;0.582932501192277;n
Owner occupied;White, race;0;0.560633045649271;0.560633045649271;p
Age >5;White, race;0;-0.545639128379765;0.545639128379765;n
Grandparent w/ grandchild <18;White, race;0;-0.581938439760936;0.581938439760936;n
Age >=25;White, race;0;-0.53291284520881;0.53291284520881;n
Male, unmarried;White, race;0;-0.541501515598914;0.541501515598914;n
All race;White, race;0;-0.546655014949341;0.546655014949341;n
Take public transportation to work;White, race;0;-0.556339910160933;0.556339910160933;n
All bedrooms;White, race;0;-0.547363660789352;0.547363660789352;n
Heat fuel - occupied;White, race;0;-0.529752243070898;0.529752243070898;n
Civilian age 19-64;White, race;0;-0.535767180469866;0.535767180469866;n
Rent/income;White, race;0;-0.538478838577066;0.538478838577066;n
All Housing;White, race;0;-0.547363660789352;0.547363660789352;n
All computers/internet;White, race;0;-0.529752243070898;0.529752243070898;n
Black/African American, race;White, race;0;-0.896849315701246;0.896849315701246;n
Female >15y;White, race;0;-0.55436888187801;0.55436888187801;n
Male >15y;White, race;0;-0.52666707865957;0.52666707865957;n
C age 6-17;White, race;0;-0.53474963117464;0.53474963117464;n
Female, age15-50, w child<1y;White, race;0;-0.552344071608873;0.552344071608873;n
Black/African American;Black/African American, race;0;0.99742528589979;0.99742528589979;p
Single female, with children;Black/African American, race;0;0.543684593182855;0.543684593182855;p
Married Parents;Black/African American, race;0;-0.501702607663404;0.501702607663404;n
Non-Hispanic White;Black/African American, race;0;-0.79849936474347;0.79849936474347;n
Not Latino, j Black;Black/African American, race;0;0.999882573922421;0.999882573922421;p
Female, married, separated;Black/African American, race;0;-0.544206581530537;0.544206581530537;n
Female, never married;Black/African American, race;0;0.513376594531057;0.513376594531057;p
White;Black/African American, race;0;-0.909262641359236;0.909262641359236;n
Unemployed;Black/African American, race;0;0.538428963742339;0.538428963742339;p
Not Latino, j Amerindian/Alaska native;American Indian/Alaska Native, race;0;0.923304885656088;0.923304885656088;p
Native, Born in US state of residence;Asian, race;0;-0.504312084630203;0.504312084630203;n
Asian;Asian, race;0;0.992486147449061;0.992486147449061;p
High school grad;Asian, race;0;-0.504017015702752;0.504017015702752;n
Rent $1.5-2k;Asian, race;0;0.540235310303238;0.540235310303238;p
Home $ 300-500k;Asian, race;0;0.585332977197039;0.585332977197039;p
Not Latino, j Asian;Asian, race;0;0.999766496072481;0.999766496072481;p
Age >5, lang = Asian/Pacific Islander;Asian, race;0;0.938940073571224;0.938940073571224;p
Age >5, lang = indo-European;Asian, race;0;0.661098824291468;0.661098824291468;p
Native;Asian, race;0;-0.735530867196006;0.735530867196006;n
Non-English speaker;Asian, race;0;0.605846886617897;0.605846886617897;p
Rent $2-2.5k;Asian, race;0;0.503738347678271;0.503738347678271;p
Bachelors degree;Asian, race;0;0.557805921930143;0.557805921930143;p
Family income, $200k+;Asian, race;0;0.504739537105273;0.504739537105273;p
Grad/professional degree;Asian, race;0;0.594779159395866;0.594779159395866;p
Age >5, lang = j Asian/Pacific Islander;Asian, race;0;0.822077589551266;0.822077589551266;p
Age >5, English only;Asian, race;0;-0.605846886617897;0.605846886617897;n
Native, US born;Asian, race;0;-0.730797039466267;0.730797039466267;n
Foreign Born, place of birth;Asian, race;0;0.73553086719603;0.73553086719603;p
Bachelors degree+;Asian, race;0;0.622687669785513;0.622687669785513;p
Age >5, lang = indo-European;Asian Indian, race;0;0.602840968080661;0.602840968080661;p
Foreign Born, place of birth;Asian Indian, race;0;0.617279941748478;0.617279941748478;p
Asian, race;Asian Indian, race;0;0.88605165645909;0.88605165645909;p
Bachelors degree+;Asian Indian, race;0;0.521992671750933;0.521992671750933;p
Age >5, lang = Asian/Pacific Islander;Asian Indian, race;0;0.76622382437784;0.76622382437784;p
Asian;Asian Indian, race;0;0.869367030557374;0.869367030557374;p
Native;Asian Indian, race;0;-0.617279941748467;0.617279941748467;n
Age >5, lang = j Asian/Pacific Islander;Asian Indian, race;0;0.588921825942382;0.588921825942382;p
Not Latino, j Asian;Asian Indian, race;0;0.887917220581728;0.887917220581728;p
Native, US born;Asian Indian, race;0;-0.608007006479216;0.608007006479216;n
Asian, race;Chinese, race;0;0.675525827690028;0.675525827690028;p
Not Latino, j Asian;Chinese, race;0;0.67496562513405;0.67496562513405;p
Age >5, lang = j Asian/Pacific Islander;Chinese, race;0;0.795812071982295;0.795812071982295;p
Age >5, lang = Asian/Pacific Islander;Chinese, race;0;0.758184963920126;0.758184963920126;p
Grad/professional degree;Chinese, race;0;0.507566309991996;0.507566309991996;p
Asian;Chinese, race;0;0.665654733787583;0.665654733787583;p
Age >5, lang = indo-European;Filipino, race;0;0.577717790373972;0.577717790373972;p
Age >5, lang = j Asian/Pacific Islander;Filipino, race;0;0.540721957638748;0.540721957638748;p
Asian;Filipino, race;0;0.684885125209197;0.684885125209197;p
Limited English speaking;Filipino, race;0;0.503347369896278;0.503347369896278;p
Non-English speaker;Filipino, race;0;0.574820336220656;0.574820336220656;p
Native;Filipino, race;0;-0.63904268722701;0.63904268722701;n
Asian, race;Filipino, race;0;0.673619505137992;0.673619505137992;p
Age >5, lang = Asian/Pacific Islander;Filipino, race;0;0.62702217086818;0.62702217086818;p
Age >5, English only;Filipino, race;0;-0.574820336220656;0.574820336220656;n
Age >5, lang = j Indo-European;Filipino, race;0;0.515794069411006;0.515794069411006;p
Native, US born;Filipino, race;0;-0.639749429291434;0.639749429291434;n
Not Latino, j Asian;Filipino, race;0;0.671751860004606;0.671751860004606;p
Foreign Born, place of birth;Filipino, race;0;0.639042687227024;0.639042687227024;p
Asian;Korean, race;0;0.647501353270897;0.647501353270897;p
Asian, race;Korean, race;0;0.649356949415578;0.649356949415578;p
Age >5, lang = j Asian/Pacific Islander;Korean, race;0;0.598823309595042;0.598823309595042;p
Not Latino, j Asian;Korean, race;0;0.646420996804797;0.646420996804797;p
Age >5, lang = Asian/Pacific Islander;Korean, race;0;0.667513378645511;0.667513378645511;p
Age >5, lang = other;Other Asian, race;0;0.521978553610559;0.521978553610559;p
Age >5, lang = j other;Other Asian, race;0;0.533977318241562;0.533977318241562;p
Asian Indian, race;Other Asian, race;0;0.517053288467795;0.517053288467795;p
Native, US born;Other Asian, race;0;-0.613418470299267;0.613418470299267;n
Filipino, race;Other Asian, race;0;0.595893843688471;0.595893843688471;p
Asian;Other Asian, race;0;0.710217819280409;0.710217819280409;p
Asian, race;Other Asian, race;0;0.699662332644376;0.699662332644376;p
Foreign Born, place of birth;Other Asian, race;0;0.614822294582807;0.614822294582807;p
Age >5, English only;Other Asian, race;0;-0.543152869938717;0.543152869938717;n
Not Latino, j Asian;Other Asian, race;0;0.699155519727122;0.699155519727122;p
Age >5, lang = indo-European;Other Asian, race;0;0.556577825645535;0.556577825645535;p
Native;Other Asian, race;0;-0.614822294582794;0.614822294582794;n
Age >5, lang = j Asian/Pacific Islander;Other Asian, race;0;0.548451021632615;0.548451021632615;p
Age >5, lang = Asian/Pacific Islander;Other Asian, race;0;0.617003176762196;0.617003176762196;p
Non-English speaker;Other Asian, race;0;0.543152869938714;0.543152869938714;p
